id,x,y,dd,v,d,t,s,r,p,c
10106313,13.719172,100.560657,2019-02-10,รถจักรยานยนต์,15497568,0:00,K,0,0,0
10105252,13.67604366,100.4295609,2019-03-12,รถจักรยานยนต์,15523488,0:00,K,0,0,0
10106278,13.751257,100.496386,2019-05-01,รถจักรยานยนต์,15566688,0:00,K,0,0,0
10106510,13.754255,100.721409,2019-05-25,รถจักรยานยนต์,15587424,0:00,K,0,0,0
10106692,13.757208,100.763724,2019-06-12,รถจักรยานยนต์,15602976,0:00,K,0,0,0
10106890,13.734786,100.60881,2019-11-30,รถจักรยานยนต์,15750720,0:00,K,0,0,0
10106496,13.809511,100.614482,2019-01-04,รถจักรยานยนต์,15465600,0:00,K,0,0,0
10106468,13.63201265,100.5042326,2019-03-30,รถจักรยานยนต์,15539040,0:00,K,0,0,0
10105992,13.673794,100.607372,2019-05-12,รถจักรยานยนต์,15576192,0:00,K,0,0,0
10106129,13.883734,100.371244,2019-04-26,รถจักรยานยนต์,15562368,0:00,K,0,0,0
10106452,13.711835,100.423429,2019-03-04,รถจักรยานยนต์,15516576,0:00,K,0,0,0
10106062,13.694724,100.419473,2019-02-20,รถจักรยานยนต์,15506208,0:00,K,0,0,0
10105531,13.941149,100.607805,2019-11-21,รถจักรยานยนต์,15742944,0:00,K,0,0,0
10105422,13.847046,100.703593,2019-12-24,รถจักรยานยนต์,15771456,0:00,K,0,0,0
10105953,13.901004,100.708309,2019-04-03,รถจักรยานยนต์,15542496,0:00,K,0,0,0
10105984,13.74969,100.616951,2019-06-11,รถจักรยานยนต์,15602112,0:00,K,0,0,0
10106697,13.819514,100.738229,2019-01-27,รถจักรยานยนต์,15485472,0:00,K,0,0,0
10106746,13.932631,100.56959,2019-09-02,รถจักรยานยนต์,15673824,0:00,K,0,0,0
10105393,13.70627549,100.4845482,2019-09-19,รถจักรยานยนต์,15688512,0:00,K,0,0,0
10105322,13.848116,100.542706,2019-08-06,รถจักรยานยนต์,15650496,0:00,K,0,0,0
10106711,13.715495,100.501776,2019-12-19,รถจักรยานยนต์,15767136,0:00,K,0,0,0
10106657,13.769571,100.595763,2019-07-04,รถจักรยานยนต์,15621984,0:00,K,0,0,0
10105625,13.754236,100.6501,2019-08-11,รถจักรยานยนต์,15654816,0:00,K,0,0,0
10105559,13.762782,100.662507,2019-09-11,รถจักรยานยนต์,15681600,0:00,K,0,0,0
10106479,13.543294,100.445496,2019-10-16,รถจักรยานยนต์,15711840,0:00,K,0,0,0
10106035,13.745927,100.583198,2019-08-17,รถจักรยานยนต์,15660000,0:00,K,0,0,0
10103519,13.70765657,100.4690598,2019-07-18,ไม่ระบุพาหนะ,15634080,0:00,K,0,0,0
10105469,13.913853,100.660471,2019-07-25,ไม่ระบุพาหนะ,15640128,0:00,K,0,0,0
10103667,13.693093,100.481567,2019-08-02,รถจักรยานยนต์,15647040,0:00,K,0,0,0
10101936,13.75238988,100.4443348,2019-02-28,รถจักรยานยนต์,15513120,0:00,K,0,0,0
10102227,13.761297,100.623928,2019-03-24,รถจักรยานยนต์,15533856,0:00,K,0,0,0
10103532,13.949308,100.62486,2019-07-19,รถจักรยานยนต์,15634944,0:00,K,0,0,0
10103448,13.92503655,100.631669,2019-07-11,รถจักรยานยนต์,15628032,0:00,K,0,0,0
10103061,13.7682,100.551688,2019-06-07,รถจักรยานยนต์,15598656,0:00,K,0,0,0
10101850,13.811607,100.896797,2019-02-20,รถจักรยานยนต์,15506208,0:00,K,0,0,0
10103883,13.74405891,100.3559406,2019-08-25,รถจักรยานยนต์,15666912,0:00,K,0,0,0
10102128,13.738243,100.529527,2019-03-15,รถจักรยานยนต์,15526080,0:00,K,0,0,0
10103348,13.849563,100.665244,2019-07-01,รถจักรยานยนต์,15619392,0:00,K,0,0,0
10103865,13.731649,100.567825,2019-08-24,รถจักรยานยนต์,15666048,0:00,K,0,0,0
10102483,13.92872226,100.7076215,2019-04-13,รถจักรยานยนต์,15551136,0:00,K,0,0,0
10104957,13.734604,100.682429,2019-12-11,รถจักรยานยนต์,15760224,0:00,K,0,0,0
10104887,13.816303,100.577419,2019-12-05,รถจักรยานยนต์,15755040,0:00,K,0,0,0
10104596,13.76477132,100.5565926,2019-11-08,รถจักรยานยนต์,15731712,0:00,K,0,0,0
10101548,13.758043,100.648252,2019-01-29,รถจักรยานยนต์,15487200,0:00,K,0,0,0
10104307,13.755334,100.645838,2019-10-07,รถจักรยานยนต์,15704064,0:00,K,0,0,0
10105117,13.905728,100.6593,2019-12-25,รถจักรยานยนต์,15772320,0:00,K,0,0,0
10103531,13.998168,100.678103,2019-07-19,รถจักรยานยนต์,15634944,0:00,K,0,0,0
10103399,13.813885,100.57848,2019-07-06,รถจักรยานยนต์,15623712,0:00,K,0,0,0
10104990,13.82556044,100.8473032,2019-12-14,รถจักรยานยนต์,15762816,0:00,K,0,0,0
10103609,13.710938,100.576424,2019-07-27,รถจักรยานยนต์,15641856,0:00,K,0,0,0
10102239,13.65610013,100.428596,2019-03-25,รถจักรยานยนต์,15534720,0:00,K,0,0,0
10102358,13.804857,100.380266,2019-04-03,รถจักรยานยนต์,15542496,0:00,K,0,0,0
10103639,13.83423392,100.6977972,2019-07-30,รถจักรยานยนต์,15644448,0:00,K,0,0,0
10104181,13.69279027,100.4553158,2019-09-24,รถจักรยานยนต์,15692832,0:00,K,0,0,0
10103962,13.7844093,100.8708926,2019-09-02,รถจักรยานยนต์,15673824,0:00,K,0,0,0
10102607,13.7536123,100.5802938,2019-04-23,รถจักรยานยนต์,15559776,0:00,K,0,0,0
10103213,13.74413,100.478979,2019-06-18,รถจักรยานยนต์,15608160,0:00,K,0,0,0
10104601,13.76477132,100.5565926,2019-11-08,รถจักรยานยนต์,15731712,0:00,K,0,0,0
10101697,13.806661,100.578984,2019-02-08,รถจักรยานยนต์,15495840,0:00,K,0,0,0
10103469,13.897215,100.638049,2019-07-13,รถจักรยานยนต์,15629760,0:00,K,0,0,0
10106908,13.895446,100.608364,2019-09-19,รถจักรยานยนต์,15688512,0:00,K,0,0,0
10107230,13.633103,100.538322,2019-02-23,รถจักรยานยนต์,15508800,0:00,K,0,0,0
10107184,14.087649,99.427801,2019-01-13,รถจักรยานยนต์,15473376,0:00,K,0,0,0
10107057,13.638356,100.366393,2019-08-27,รถจักรยานยนต์,15668640,0:00,K,0,0,0
10107074,13.708902,100.586271,2019-07-15,รถจักรยานยนต์,15631488,0:00,K,0,0,0
10107127,13.67289604,100.457363,2019-08-04,รถจักรยานยนต์,15648768,0:00,K,0,0,0
10106899,13.90557121,100.5928645,2019-07-09,รถจักรยานยนต์,15626304,0:00,K,0,0,0
10106990,13.442449,101.169159,2019-12-25,รถจักรยานยนต์,15772320,0:00,K,0,0,0
10107140,13.676694,100.430907,2019-10-01,รถจักรยานยนต์,15698880,0:00,K,0,0,0
10107719,13.758849,100.614012,2019-01-20,รถจักรยานยนต์,15479424,0:00,K,0,0,0
10107329,13.699984,100.675585,2019-05-26,รถจักรยานยนต์,15588288,0:00,K,0,0,0
10107566,13.986543,100.636548,2019-04-28,รถจักรยานยนต์,15564096,0:00,K,0,0,0
10107406,13.948649,100.794833,2019-11-25,รถจักรยานยนต์,15746400,0:00,K,0,0,0
10107523,13.690699,100.384075,2019-08-04,รถจักรยานยนต์,15648768,0:00,K,0,0,0
10104052,13.71130436,100.4139675,2019-09-10,รถจักรยานยนต์,15680736,0:00,K,0,0,0
10103774,13.67293351,100.5405782,2019-08-13,รถจักรยานยนต์,15656544,0:00,K,0,0,0
10102718,13.787074,100.607771,2019-05-02,รถจักรยานยนต์,15567552,0:00,K,0,0,0
10104429,13.76049651,100.555035,2019-10-21,รถจักรยานยนต์,15716160,0:00,K,0,0,0
10104172,13.689844,100.530295,2019-09-22,รถจักรยานยนต์,15691104,0:00,K,0,0,0
10106397,13.707787,100.518782,2019-05-19,รถจักรยานยนต์,15582240,0:00,K,0,0,0
10105360,13.743408,100.513038,2019-01-13,รถจักรยานยนต์,15473376,0:00,K,0,0,0
10106604,13.90824,100.580587,2019-06-23,รถจักรยานยนต์,15612480,0:00,K,0,0,0
10105335,13.783737,100.627336,2019-02-02,รถจักรยานยนต์,15490656,0:00,K,0,0,0
10107381,13.348124,100.998762,2019-01-26,รถจักรยานยนต์,15484608,0:00,K,0,0,0
10107285,13.780812,100.445616,2019-03-03,รถจักรยานยนต์,15515712,0:00,K,0,0,0
10104526,13.768719,100.528172,2019-10-30,รถยนต์,15723936,0:00,K,0,0,0
10101670,13.94071294,100.6421149,2019-02-06,รถยนต์,15494112,0:00,K,0,0,0
10106094,13.680374,100.671527,2019-08-02,รถยนต์,15647040,0:00,K,0,0,0
10103513,13.706485,100.387181,2019-07-17,รถยนต์,15633216,0:00,K,0,0,0
10101954,13.847784,100.792343,2019-03-01,รถยนต์,15513984,0:00,K,0,0,0
10103051,13.690587,100.60631,2019-06-06,รถยนต์,15597792,0:00,K,0,0,0
10105272,13.901361,100.627798,2019-03-02,รถยนต์,15514848,0:00,K,0,0,0
10105621,13.71709724,100.5695853,2019-07-18,"รถบรรทุกขนาดเล็ก/รถตู้, รถบรรทุกหนัก, รถเพื่อการเกษตร and 2 more",15634080,0:00,K,0,0,0
10106206,13.72137,100.555404,2019-03-07,รถจักรยานยนต์,15519168,0:00,K,0,0,0
10106587,13.751893,100.508759,2019-08-20,รถจักรยานยนต์,15662592,0:00,K,0,0,0
10105315,13.777129,100.565506,2019-05-31,รถจักรยานยนต์,15592608,0:00,K,0,0,0
10105332,13.808298,100.608615,2019-07-10,รถจักรยานยนต์,15627168,0:00,K,0,0,0
10106163,13.875334,100.414888,2019-09-25,รถจักรยานยนต์,15693696,0:00,K,0,0,0
10106006,13.78916,100.561802,2019-01-28,รถจักรยานยนต์,15486336,0:00,K,0,0,0
10106654,13.656508,100.864953,2019-01-21,รถจักรยานยนต์,15480288,0:00,K,0,0,0
10105429,14.02969448,100.7284565,2019-09-17,รถจักรยานยนต์,15686784,0:00,K,0,0,0
10106183,13.841868,100.618233,2019-07-15,รถจักรยานยนต์,15631488,0:00,K,0,0,0
10105837,13.526773,100.420115,2019-01-21,รถจักรยานยนต์,15480288,0:00,K,0,0,0
10106234,13.869713,100.722416,2019-09-15,รถจักรยานยนต์,15685056,0:00,K,0,0,0
10106297,13.722422,100.73145,2019-10-14,รถจักรยานยนต์,15710112,0:00,K,0,0,0
10107691,13.873854,100.575613,2019-11-06,รถจักรยานยนต์,15729984,0:00,K,0,0,0
10106927,13.817822,100.653579,2019-06-25,รถจักรยานยนต์,15614208,0:00,K,0,0,0
10107732,13.752604,100.539198,2019-06-16,รถจักรยานยนต์,15606432,0:00,K,0,0,0
10107654,14.210097,99.345915,2019-09-06,รถยนต์,15677280,0:00,K,0,0,0
10100918,13.76051637,100.4709997,2019-06-07,รถจักรยานยนต์,15598656,0:00,K,0,0,0
10099740,13.71511527,100.4783694,2019-02-20,รถจักรยานยนต์,15506208,0:00,K,0,0,0
10100036,13.75553155,100.4780086,2019-07-13,รถจักรยานยนต์,15629760,0:00,K,0,0,0
10100126,13.75021118,100.6734129,2019-01-10,รถจักรยานยนต์,15470784,0:00,K,0,0,0
10099746,13.650448,100.488874,2019-04-16,รถจักรยานยนต์,15553728,0:00,K,0,0,0
10100017,13.816145,100.642105,2019-06-09,รถจักรยานยนต์,15600384,0:00,K,0,0,0
10099818,13.77262254,100.5732767,2019-10-04,รถจักรยานยนต์,15701472,0:00,K,0,0,0
10099734,13.71316422,100.36395,2019-01-14,รถจักรยานยนต์,15474240,0:00,K,0,0,0
10100222,13.78866,100.694967,2019-08-25,รถจักรยานยนต์,15666912,0:00,K,0,0,0
10099972,13.789663,100.478258,2019-09-29,รถจักรยานยนต์,15697152,0:00,K,0,0,0
10099707,13.7113936,100.4153465,2019-04-05,รถจักรยานยนต์,15544224,0:00,K,0,0,0
10100161,13.757119,100.698899,2019-11-15,รถจักรยานยนต์,15737760,0:00,K,0,0,0
10100018,13.875506,100.596645,2019-06-02,รถจักรยานยนต์,15594336,0:00,K,0,0,0
10099691,13.812671,100.777499,2019-09-26,รถจักรยานยนต์,15694560,0:00,K,0,0,0
10100221,13.83418704,100.6310618,2019-05-08,รถจักรยานยนต์,15572736,0:00,K,0,0,0
10099787,13.70711288,100.3609035,2019-09-26,รถจักรยานยนต์,15694560,0:00,K,0,0,0
10099647,13.775024,100.53107,2019-03-28,รถจักรยานยนต์,15537312,0:00,K,0,0,0
10100250,13.729575,100.7783845,2019-07-28,รถจักรยานยนต์,15642720,0:00,K,0,0,0
10100458,14.32317,100.599953,2019-03-01,รถจักรยานยนต์,15513984,0:00,K,0,0,0
10100354,13.729575,100.7783845,2019-07-28,รถจักรยานยนต์,15642720,0:00,K,0,0,0
10100295,13.709993,100.767631,2019-08-23,รถจักรยานยนต์,15665184,0:00,K,0,0,0
10100847,13.807621,100.832542,2019-03-10,รถจักรยานยนต์,15521760,0:00,K,0,0,0
10100932,13.70123641,100.6172542,2019-05-18,รถจักรยานยนต์,15581376,0:00,K,0,0,0
10100723,13.732298,100.502249,2019-10-23,รถจักรยานยนต์,15717888,0:00,K,0,0,0
10100860,13.71301765,100.5844323,2019-03-11,รถจักรยานยนต์,15522624,0:00,K,0,0,0
10100627,13.90746207,100.6720014,2019-08-19,รถจักรยานยนต์,15661728,0:00,K,0,0,0
10100660,13.702736,100.421381,2019-02-13,รถจักรยานยนต์,15500160,0:00,K,0,0,0
10098525,13.72128,100.461196,2019-01-13,รถจักรยานยนต์,15473376,0:00,K,0,0,0
10099012,13.69171823,100.5902289,2019-06-01,รถจักรยานยนต์,15593472,0:00,K,0,0,0
10098735,13.70932,100.552356,2019-03-13,รถจักรยานยนต์,15524352,0:00,K,0,0,0
10099329,13.71085421,100.4083322,2019-09-09,รถจักรยานยนต์,15679872,0:00,K,0,0,0
10099063,13.669177,100.538414,2019-06-14,รถจักรยานยนต์,15604704,0:00,K,0,0,0
10099569,13.696028,100.458543,2019-12-06,รถจักรยานยนต์,15755904,0:00,K,0,0,0
10098863,13.9196413,100.7811871,2019-04-15,รถจักรยานยนต์,15552864,0:00,K,0,0,0
10098703,13.8968275,100.6611468,2019-03-03,รถจักรยานยนต์,15515712,0:00,K,0,0,0
10099196,13.9077387,100.6506842,2019-07-27,รถจักรยานยนต์,15641856,0:00,K,0,0,0
10098584,13.68620454,100.4933287,2019-01-27,รถจักรยานยนต์,15485472,0:00,K,0,0,0
10098588,13.68620454,100.4933287,2019-01-27,รถจักรยานยนต์,15485472,0:00,K,0,0,0
10099391,13.66764971,100.699263,2019-09-24,รถจักรยานยนต์,15692832,0:00,K,0,0,0
10099014,13.69171823,100.5902289,2019-06-01,รถจักรยานยนต์,15593472,0:00,K,0,0,0
10099395,13.85799,100.62492,2019-09-26,รถจักรยานยนต์,15694560,0:00,K,0,0,0
10098480,13.6935232,100.5080574,2019-01-02,รถจักรยานยนต์,15463872,0:00,K,0,0,0
10098804,13.74530755,100.3953369,2019-04-02,รถจักรยานยนต์,15541632,0:00,K,0,0,0
10098666,13.73674183,100.7671058,2019-02-20,รถจักรยานยนต์,15506208,0:00,K,0,0,0
10098991,13.751805,100.488941,2019-05-27,รถจักรยานยนต์,15589152,0:00,K,0,0,0
10099103,13.78109154,100.5023376,2019-06-25,รถจักรยานยนต์,15614208,0:00,K,0,0,0
10099173,13.834876,100.596058,2019-07-19,รถจักรยานยนต์,15634944,0:00,K,0,0,0
10100980,13.862668,100.614307,2019-06-15,รถจักรยานยนต์,15605568,0:00,K,0,0,0
10101055,13.822611,100.356195,2019-05-03,รถจักรยานยนต์,15568416,0:00,K,0,0,0
10101056,16.101085,100.2508,2019-04-10,รถจักรยานยนต์,15548544,0:00,K,0,0,0
10099593,13.723812,100.464056,2019-12-16,รถจักรยานยนต์,15764544,0:00,K,0,0,0
10100858,13.797889,100.6579,2019-03-05,รถจักรยานยนต์,15517440,0:00,K,0,0,0
10101185,15.067666,100.721714,2019-03-20,รถจักรยานยนต์,15530400,0:00,K,0,0,0
10099107,13.75408887,100.5861114,2019-06-26,รถจักรยานยนต์,15615072,0:00,K,0,0,0
10098556,13.67251065,100.5388022,2019-01-22,รถจักรยานยนต์,15481152,0:00,K,0,0,0
10100198,13.82016418,100.6630582,2019-07-29,รถจักรยานยนต์,15643584,0:00,K,0,0,0
10099739,13.80577485,100.740568,2019-03-29,รถจักรยานยนต์,15538176,0:00,K,0,0,0
10099888,13.770541,100.347556,2019-04-05,รถจักรยานยนต์,15544224,0:00,K,0,0,0
10099918,13.85638884,100.8253792,2019-01-08,รถจักรยานยนต์,15469056,0:00,K,0,0,0
10100127,13.78818125,100.3418785,2019-04-06,รถจักรยานยนต์,15545088,0:00,K,0,0,0
10099834,13.67152388,100.6134162,2019-12-04,รถจักรยานยนต์,15754176,0:00,K,0,0,0
10101104,13.766098,100.678261,2019-05-23,รถจักรยานยนต์,15585696,0:00,K,0,0,0
10098507,13.745334,100.497448,2019-01-11,รถจักรยานยนต์,15471648,0:00,K,0,0,0
10098843,13.818746,100.6771573,2019-04-12,รถยนต์,15550272,0:00,K,0,0,0
10111257,13.921887,100.870137,2019-11-30,รถจักรยานยนต์,15750720,0:00,K,0,0,0
10111312,13.775045,100.531016,2019-03-28,รถจักรยานยนต์,15537312,0:00,K,0,0,0
10111331,13.735526,100.641075,2019-11-18,รถจักรยานยนต์,15740352,0:00,K,0,0,0
10098821,13.722268,100.731904,2019-04-07,รถยนต์,15545952,0:00,K,0,0,0
10100219,13.785555,100.469668,2019-03-07,รถยนต์,15519168,0:00,K,0,0,0
10098594,13.787825,100.547983,2019-01-29,รถจักรยานยนต์,15487200,0:00,K,0,0,0
10098801,13.724223,100.790329,2019-04-01,รถจักรยานยนต์,15540768,0:00,K,0,0,0
10099044,13.65000274,100.3868021,2019-06-11,รถจักรยานยนต์,15602112,0:00,K,0,0,0
10099747,13.846035,100.648469,2019-06-12,รถจักรยานยนต์,15602976,0:00,K,0,0,0
10100686,13.90746207,100.6720014,2019-08-19,รถจักรยานยนต์,15661728,0:00,K,0,0,0
10100722,13.69882,100.851686,2019-02-15,รถจักรยานยนต์,15501888,0:00,K,0,0,0
10100796,13.732298,100.502249,2019-10-23,รถจักรยานยนต์,15717888,0:00,K,0,0,0
9614498,13.68349651,100.4855902,2018-11-24,รถจักรยานยนต์,15430176,0:00,K,0,0,0
9614051,13.766362,100.603495,2018-04-05,รถจักรยานยนต์,15228864,0:00,K,0,0,0
9613130,13.792237,100.568393,2018-04-14,รถจักรยานยนต์,15236640,0:00,K,0,0,0
9613037,13.71388,100.547321,2018-11-06,รถจักรยานยนต์,15414624,0:00,K,0,0,0
9612955,13.70229,100.545706,2018-11-16,รถจักรยานยนต์,15423264,0:00,K,0,0,0
9612151,13.806434,100.52168,2018-08-29,รถจักรยานยนต์,15355008,0:00,K,0,0,0
9611341,13.63611516,100.4034774,2018-05-31,รถจักรยานยนต์,15277248,0:00,K,0,0,0
9614292,13.70194358,100.5890417,2018-08-24,รถจักรยานยนต์,15350688,0:00,K,0,0,0
9613944,13.755276,100.352899,2018-10-26,รถจักรยานยนต์,15405120,0:00,K,0,0,0
9614735,13.703683,100.504202,2018-09-29,รถจักรยานยนต์,15381792,0:00,K,0,0,0
9614423,13.613874,100.405699,2018-12-22,รถจักรยานยนต์,15454368,0:00,K,0,0,0
9611934,13.66699195,100.6402833,2018-09-17,รถจักรยานยนต์,15371424,0:00,K,0,0,0
9613104,13.834269,100.865464,2018-08-26,รถจักรยานยนต์,15352416,0:00,K,0,0,0
9611996,13.721493,100.505396,2018-04-07,รถจักรยานยนต์,15230592,0:00,K,0,0,0
9612496,13.678324,100.628722,2018-12-21,รถจักรยานยนต์,15453504,0:00,K,0,0,0
9611216,13.722556,100.746068,2018-03-12,รถจักรยานยนต์,15208128,0:00,K,0,0,0
9614912,13.704691,100.485836,2018-01-28,รถจักรยานยนต์,15170976,0:00,K,0,0,0
9612541,13.771519,100.55136,2018-11-21,รถจักรยานยนต์,15427584,0:00,K,0,0,0
9612512,13.817265,100.538347,2018-07-23,รถจักรยานยนต์,15323040,0:00,K,0,0,0
9611540,13.713532,100.499315,2018-12-11,รถจักรยานยนต์,15444864,0:00,K,0,0,0
9613222,13.67760311,100.5912059,2018-08-17,รถจักรยานยนต์,15344640,0:00,K,0,0,0
9613781,13.79598936,100.650873,2018-08-21,รถจักรยานยนต์,15348096,0:00,K,0,0,0
9614080,13.71283622,100.4461933,2018-10-11,รถจักรยานยนต์,15392160,0:00,K,0,0,0
9613542,13.673832,100.487005,2018-10-17,รถจักรยานยนต์,15397344,0:00,K,0,0,0
9615225,13.77598,100.451241,2018-11-01,รถจักรยานยนต์,15410304,0:00,K,0,0,0
9611976,13.622774,100.499886,2018-03-03,รถจักรยานยนต์,15200352,0:00,K,0,0,0
9612257,13.673009,100.455564,2018-09-09,รถจักรยานยนต์,15364512,0:00,K,0,0,0
9612321,13.841428,100.702347,2018-03-03,รถจักรยานยนต์,15200352,0:00,K,0,0,0
9611094,13.681502,100.636567,2018-11-29,รถจักรยานยนต์,15434496,0:00,K,0,0,0
9614218,13.836641,100.604593,2018-12-29,รถจักรยานยนต์,15460416,0:00,K,0,0,0
9612373,13.643905,100.413286,2018-06-01,รถจักรยานยนต์,15278112,0:00,K,0,0,0
9613836,13.779213,100.4086376,2018-05-27,รถจักรยานยนต์,15273792,0:00,K,0,0,0
9611378,13.73476263,100.4338963,2018-10-01,รถจักรยานยนต์,15383520,0:00,K,0,0,0
9615129,13.738918,100.498405,2018-01-29,รถจักรยานยนต์,15171840,0:00,K,0,0,0
9609555,13.781315,100.382396,2018-05-11,รถจักรยานยนต์,15259968,0:00,K,0,0,0
9609561,13.64834894,100.3597943,2018-07-04,รถจักรยานยนต์,15306624,0:00,K,0,0,0
9610918,13.70812464,100.3771747,2018-04-09,รถจักรยานยนต์,15232320,0:00,K,0,0,0
9610628,13.77335457,100.3638481,2018-10-07,รถจักรยานยนต์,15388704,0:00,K,0,0,0
9610474,13.72192394,100.7771115,2018-08-31,รถจักรยานยนต์,15356736,0:00,K,0,0,0
9614475,13.75491019,100.3640245,2018-05-16,รถจักรยานยนต์,15264288,0:00,K,0,0,0
9613024,13.67618928,100.367505,2018-07-11,รถจักรยานยนต์,15312672,0:00,K,0,0,0
9611863,13.7296948,100.6001266,2018-08-06,รถจักรยานยนต์,15335136,0:00,K,0,0,0
9612135,13.685761,100.343237,2018-05-31,รถจักรยานยนต์,15277248,0:00,K,0,0,0
9613753,13.88422102,100.5815248,2018-03-29,รถจักรยานยนต์,15222816,0:00,K,0,0,0
9612441,13.76779103,100.3448946,2018-06-05,รถจักรยานยนต์,15281568,0:00,K,0,0,0
9613312,13.88038325,100.6514339,2018-06-30,รถจักรยานยนต์,15303168,0:00,K,0,0,0
9612447,13.892681,100.659808,2018-05-08,รถจักรยานยนต์,15257376,0:00,K,0,0,0
9612649,13.735257,100.640923,2018-03-27,รถจักรยานยนต์,15221088,0:00,K,0,0,0
9612864,13.72192394,100.7771115,2018-08-31,รถจักรยานยนต์,15356736,0:00,K,0,0,0
9611804,13.67534716,100.5949244,2018-05-18,รถจักรยานยนต์,15266016,0:00,K,0,0,0
9611106,13.720526,100.458276,2018-03-24,รถจักรยานยนต์,15218496,0:00,K,0,0,0
9613887,13.7496494,100.6495412,2018-12-29,รถจักรยานยนต์,15460416,0:00,K,0,0,0
9613242,13.72316163,100.4921908,2018-06-17,รถจักรยานยนต์,15291936,0:00,K,0,0,0
9611123,13.699584,100.4689,2018-12-23,รถจักรยานยนต์,15455232,0:00,K,0,0,0
9612302,13.72215333,100.3664467,2018-05-14,รถจักรยานยนต์,15262560,0:00,K,0,0,0
9614905,13.70808262,100.451039,2018-06-03,รถจักรยานยนต์,15279840,0:00,K,0,0,0
9614974,13.899082,100.662875,2018-11-16,รถจักรยานยนต์,15423264,0:00,K,0,0,0
9612355,13.71066985,100.5485467,2018-03-18,รถจักรยานยนต์,15213312,0:00,K,0,0,0
9614754,13.797852,100.530154,2018-08-03,รถจักรยานยนต์,15332544,0:00,K,0,0,0
9611846,13.749988,100.554348,2018-05-01,รถจักรยานยนต์,15251328,0:00,K,0,0,0
9612729,13.69209414,100.3774865,2018-11-27,รถจักรยานยนต์,15432768,0:00,K,0,0,0
9611588,13.784896,100.546434,2018-08-25,รถจักรยานยนต์,15351552,0:00,K,0,0,0
9615255,13.765597,100.453437,2018-01-13,รถจักรยานยนต์,15158016,0:00,K,0,0,0
9613407,13.65058952,100.4060765,2018-11-06,รถจักรยานยนต์,15414624,0:00,K,0,0,0
9614884,13.763684,100.473838,2018-09-19,รถจักรยานยนต์,15373152,0:00,K,0,0,0
9613093,13.755955,100.595367,2018-08-23,รถจักรยานยนต์,15349824,0:00,K,0,0,0
9612577,13.74003417,100.7673854,2018-04-05,รถจักรยานยนต์,15228864,0:00,K,0,0,0
9611110,13.74003417,100.7673854,2018-04-05,รถจักรยานยนต์,15228864,0:00,K,0,0,0
9614918,13.798322,100.560484,2018-01-24,รถจักรยานยนต์,15167520,0:00,K,0,0,0
9614113,13.763788,100.54835,2018-04-10,รถจักรยานยนต์,15233184,0:00,K,0,0,0
9613154,13.723679,100.788408,2018-09-08,รถจักรยานยนต์,15363648,0:00,K,0,0,0
9614950,13.751333,100.496385,2018-04-05,รถจักรยานยนต์,15228864,0:00,K,0,0,0
9613009,13.811305,100.664328,2018-05-18,รถจักรยานยนต์,15266016,0:00,K,0,0,0
9611796,13.687733,100.609872,2018-01-31,รถจักรยานยนต์,15173568,0:00,K,0,0,0
9613084,13.66385204,100.4417666,2018-11-17,รถยนต์,15424128,0:00,K,0,0,0
9615845,14.432376,99.998309,2018-11-17,รถยนต์,15424128,0:00,K,0,0,0
9611611,13.791605,100.394707,2018-09-09,รถยนต์,15364512,0:00,K,0,0,0
9614167,13.624207,100.477667,2018-08-05,รถยนต์,15334272,0:00,K,0,0,0
9612606,13.751725,100.527337,2018-03-06,"รถบรรทุกขนาดเล็ก/รถตู้, รถบรรทุกหนัก, รถเพื่อการเกษตร and 2 more",15202944,0:00,K,0,0,0
9614011,13.92613062,100.5895976,2018-07-27,รถจักรยานยนต์,15326496,0:00,K,0,0,0
9613001,13.834119,100.667351,2018-09-29,รถจักรยานยนต์,15381792,0:00,K,0,0,0
9612084,13.69209414,100.3774865,2018-11-27,รถจักรยานยนต์,15432768,0:00,K,0,0,0
9614126,13.78739359,100.4681173,2018-02-08,รถจักรยานยนต์,15180480,0:00,K,0,0,0
9614642,13.763388,100.346917,2018-01-22,รถจักรยานยนต์,15165792,0:00,K,0,0,0
9614611,13.669258,100.508829,2018-07-18,รถจักรยานยนต์,15318720,0:00,K,0,0,0
9614778,13.82555,100.628173,2018-06-19,รถจักรยานยนต์,15293664,0:00,K,0,0,0
9611511,13.71607613,100.4788492,2018-11-22,รถจักรยานยนต์,15428448,0:00,K,0,0,0
9614750,13.683388,100.539259,2018-03-01,รถจักรยานยนต์,15198624,0:00,K,0,0,0
9612969,13.730115,100.45362,2018-02-24,รถจักรยานยนต์,15194304,0:00,K,0,0,0
9612505,13.794629,100.660332,2018-08-01,รถจักรยานยนต์,15330816,0:00,K,0,0,0
9614368,13.855774,100.858217,2018-06-15,รถจักรยานยนต์,15290208,0:00,K,0,0,0
9614564,13.710965,100.579329,2018-04-18,รถจักรยานยนต์,15240096,0:00,K,0,0,0
9614452,13.74361143,100.5897116,2018-07-08,รถจักรยานยนต์,15310080,0:00,K,0,0,0
9612635,13.616609,100.43811,2018-02-09,รถจักรยานยนต์,15181344,0:00,K,0,0,0
9612919,13.671346,100.430917,2018-10-30,รถจักรยานยนต์,15408576,0:00,K,0,0,0
9612221,13.783124,100.510693,2018-05-11,รถจักรยานยนต์,15259968,0:00,K,0,0,0
